ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
TUR,West,2112918,General fertility rate,74,0,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_GFR,11763100,I,450001,1450001,Region,West,0,,0,1,FEFRTRWGFR,TRDHS1998450001,1998,DHS,,,,,1
TUR,South,2112892,General fertility rate,89,0,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_GFR,11763100,I,450002,1450002,Region,South,0,,0,1,FEFRTRWGFR,TRDHS1998450002,1998,DHS,,,,,1
TUR,Central,2112934,General fertility rate,93,0,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_GFR,11763100,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWGFR,TRDHS1998450003,1998,DHS,,,,,1
TUR,North,2105234,General fertility rate,93,0,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_GFR,11763100,I,450004,1450004,Region,North,0,,0,1,FEFRTRWGFR,TRDHS1998450004,1998,DHS,,,,,1
TUR,East,2105230,General fertility rate,142,0,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_GFR,11763100,I,450005,1450005,Region,East,0,,0,1,FEFRTRWGFR,TRDHS1998450005,1998,DHS,,,,,1
TUR,West,2112919,Crude birth rate,19.3,1,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_CBR,11763110,I,450001,1450001,Region,West,0,,0,1,FEFRTRWCBR,TRDHS1998450001,1998,DHS,,,,,1
TUR,South,2112893,Crude birth rate,22.6,1,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_CBR,11763110,I,450002,1450002,Region,South,0,,0,1,FEFRTRWCBR,TRDHS1998450002,1998,DHS,,,,,1
TUR,Central,2112935,Crude birth rate,23.8,1,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_CBR,11763110,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWCBR,TRDHS1998450003,1998,DHS,,,,,1
TUR,North,2105235,Crude birth rate,23.1,1,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_CBR,11763110,I,450004,1450004,Region,North,0,,0,1,FEFRTRWCBR,TRDHS1998450004,1998,DHS,,,,,1
TUR,East,2105231,Crude birth rate,32,1,TR,Turkey,1998,TR1998DHS,FE_FRTR_W_CBR,11763110,I,450005,1450005,Region,East,0,,0,1,FEFRTRWCBR,TRDHS1998450005,1998,DHS,,,,,1
TUR,West,412112,Total wanted fertility rate,1.7,1,TR,Turkey,1998,TR1998DHS,PR_WTFR_W_WFR,22333010,I,450001,1450001,Region,West,0,,0,1,PRWTFRWWFR,TRDHS1998450001,1998,DHS,,,,,1
TUR,South,412099,Total wanted fertility rate,1.9,1,TR,Turkey,1998,TR1998DHS,PR_WTFR_W_WFR,22333010,I,450002,1450002,Region,South,0,,0,1,PRWTFRWWFR,TRDHS1998450002,1998,DHS,,,,,1
TUR,Central,412131,Total wanted fertility rate,2,1,TR,Turkey,1998,TR1998DHS,PR_WTFR_W_WFR,22333010,I,450003,1450003,Region,Central,0,,0,1,PRWTFRWWFR,TRDHS1998450003,1998,DHS,,,,,1
TUR,North,397902,Total wanted fertility rate,1.9,1,TR,Turkey,1998,TR1998DHS,PR_WTFR_W_WFR,22333010,I,450004,1450004,Region,North,0,,0,1,PRWTFRWWFR,TRDHS1998450004,1998,DHS,,,,,1
TUR,East,397896,Total wanted fertility rate,2.7,1,TR,Turkey,1998,TR1998DHS,PR_WTFR_W_WFR,22333010,I,450005,1450005,Region,East,0,,0,1,PRWTFRWWFR,TRDHS1998450005,1998,DHS,,,,,1
TUR,West,2113028,Age specific fertility rate: 15-19,51,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA15,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105247,Age specific fertility rate: 15-19,44,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA15,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2112995,Age specific fertility rate: 15-19,44,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA15,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113032,Age specific fertility rate: 15-19,28,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA15,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105280,Age specific fertility rate: 15-19,45,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA15,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097577,Age specific fertility rate: 15-19,84,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA15,TRDHS2003450011,2003,DHS,,,,,2
TUR,West Marmara,2097575,Age specific fertility rate: 15-19,80,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450012,1450012,Region,West Marmara,0,,0,1,FEFRTRWA15,TRDHS2003450012,2003,DHS,,,,,2
TUR,East Marmara,2097597,Age specific fertility rate: 15-19,68,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA15,TRDHS2003450014,2003,DHS,,,,,2
TUR,West Anatolia,4698218,Age specific fertility rate: 15-19,57,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450015,1450015,Region,West Anatolia,0,,0,1,FEFRTRWA15,TRDHS2003450015,2003,DHS,,,,,2
TUR,Mediterranean,2089891,Age specific fertility rate: 15-19,91,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA15,TRDHS2003450016,2003,DHS,,,,,2
TUR,Central Anatolia,2105292,Age specific fertility rate: 15-19,93,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450017,1450017,Region,Central Anatolia,0,,0,1,FEFRTRWA15,TRDHS2003450017,2003,DHS,,,,,2
TUR,West Black Sea,2089881,Age specific fertility rate: 15-19,57,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA15,TRDHS2003450018,2003,DHS,,,,,2
TUR,East Black Sea,2113064,Age specific fertility rate: 15-19,47,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450019,1450019,Region,East Black Sea,0,,0,1,FEFRTRWA15,TRDHS2003450019,2003,DHS,,,,,2
TUR,Northeast Anatolia,2097604,Age specific fertility rate: 15-19,42,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450020,1450020,Region,Northeast Anatolia,0,,0,1,FEFRTRWA15,TRDHS2003450020,2003,DHS,,,,,2
TUR,Central East Anatolia,2089905,Age specific fertility rate: 15-19,121,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450021,1450021,Region,Central East Anatolia,0,,0,1,FEFRTRWA15,TRDHS2003450021,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770245,Age specific fertility rate: 15-19,84,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A15,11763010,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA15,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113023,Age specific fertility rate: 20-24,109,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA20,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105256,Age specific fertility rate: 20-24,138,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA20,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2112998,Age specific fertility rate: 20-24,136,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA20,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113035,Age specific fertility rate: 20-24,126,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA20,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105286,Age specific fertility rate: 20-24,191,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA20,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097580,Age specific fertility rate: 20-24,236,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA20,TRDHS2003450011,2003,DHS,,,,,2
TUR,West Marmara,2097589,Age specific fertility rate: 20-24,167,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450012,1450012,Region,West Marmara,0,,0,1,FEFRTRWA20,TRDHS2003450012,2003,DHS,,,,,2
TUR,Aegean,2097584,Age specific fertility rate: 20-24,209,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450013,1450013,Region,Aegean,0,,0,1,FEFRTRWA20,TRDHS2003450013,2003,DHS,,,,,2
TUR,East Marmara,2097602,Age specific fertility rate: 20-24,192,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA20,TRDHS2003450014,2003,DHS,,,,,2
TUR,West Anatolia,4698220,Age specific fertility rate: 20-24,241,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450015,1450015,Region,West Anatolia,0,,0,1,FEFRTRWA20,TRDHS2003450015,2003,DHS,,,,,2
TUR,Mediterranean,2089894,Age specific fertility rate: 20-24,264,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA20,TRDHS2003450016,2003,DHS,,,,,2
TUR,Central Anatolia,2105316,Age specific fertility rate: 20-24,277,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450017,1450017,Region,Central Anatolia,0,,0,1,FEFRTRWA20,TRDHS2003450017,2003,DHS,,,,,2
TUR,West Black Sea,2089883,Age specific fertility rate: 20-24,230,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA20,TRDHS2003450018,2003,DHS,,,,,2
TUR,East Black Sea,2113071,Age specific fertility rate: 20-24,200,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450019,1450019,Region,East Black Sea,0,,0,1,FEFRTRWA20,TRDHS2003450019,2003,DHS,,,,,2
TUR,Northeast Anatolia,2097610,Age specific fertility rate: 20-24,319,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450020,1450020,Region,Northeast Anatolia,0,,0,1,FEFRTRWA20,TRDHS2003450020,2003,DHS,,,,,2
TUR,Central East Anatolia,2089924,Age specific fertility rate: 20-24,382,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450021,1450021,Region,Central East Anatolia,0,,0,1,FEFRTRWA20,TRDHS2003450021,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770248,Age specific fertility rate: 20-24,412,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A20,11763020,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA20,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113024,Age specific fertility rate: 25-29,122,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA25,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105257,Age specific fertility rate: 25-29,138,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA25,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2112999,Age specific fertility rate: 25-29,102,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA25,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113036,Age specific fertility rate: 25-29,128,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA25,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105287,Age specific fertility rate: 25-29,199,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA25,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097581,Age specific fertility rate: 25-29,208,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA25,TRDHS2003450011,2003,DHS,,,,,2
TUR,West Marmara,2097590,Age specific fertility rate: 25-29,254,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450012,1450012,Region,West Marmara,0,,0,1,FEFRTRWA25,TRDHS2003450012,2003,DHS,,,,,2
TUR,Aegean,2097585,Age specific fertility rate: 25-29,229,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450013,1450013,Region,Aegean,0,,0,1,FEFRTRWA25,TRDHS2003450013,2003,DHS,,,,,2
TUR,East Marmara,2097603,Age specific fertility rate: 25-29,354,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA25,TRDHS2003450014,2003,DHS,,,,,2
TUR,West Anatolia,4698221,Age specific fertility rate: 25-29,192,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450015,1450015,Region,West Anatolia,0,,0,1,FEFRTRWA25,TRDHS2003450015,2003,DHS,,,,,2
TUR,Mediterranean,2089895,Age specific fertility rate: 25-29,259,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA25,TRDHS2003450016,2003,DHS,,,,,2
TUR,West Black Sea,2089884,Age specific fertility rate: 25-29,251,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA25,TRDHS2003450018,2003,DHS,,,,,2
TUR,East Black Sea,2113072,Age specific fertility rate: 25-29,282,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450019,1450019,Region,East Black Sea,0,,0,1,FEFRTRWA25,TRDHS2003450019,2003,DHS,,,,,2
TUR,Northeast Anatolia,2097611,Age specific fertility rate: 25-29,463,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450020,1450020,Region,Northeast Anatolia,0,,0,1,FEFRTRWA25,TRDHS2003450020,2003,DHS,,,,,2
TUR,Central East Anatolia,2089925,Age specific fertility rate: 25-29,252,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450021,1450021,Region,Central East Anatolia,0,,0,1,FEFRTRWA25,TRDHS2003450021,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770249,Age specific fertility rate: 25-29,526,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A25,11763030,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA25,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113025,Age specific fertility rate: 30-34,62,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA30,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105258,Age specific fertility rate: 30-34,76,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA30,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2113000,Age specific fertility rate: 30-34,58,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA30,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113037,Age specific fertility rate: 30-34,60,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA30,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105288,Age specific fertility rate: 30-34,150,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA30,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097618,Age specific fertility rate: 30-34,99,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA30,TRDHS2003450011,2003,DHS,,,,,2
TUR,Aegean,2097586,Age specific fertility rate: 30-34,100,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450013,1450013,Region,Aegean,0,,0,1,FEFRTRWA30,TRDHS2003450013,2003,DHS,,,,,2
TUR,East Marmara,2097605,Age specific fertility rate: 30-34,167,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA30,TRDHS2003450014,2003,DHS,,,,,2
TUR,Mediterranean,2089896,Age specific fertility rate: 30-34,162,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA30,TRDHS2003450016,2003,DHS,,,,,2
TUR,West Black Sea,2089885,Age specific fertility rate: 30-34,77,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA30,TRDHS2003450018,2003,DHS,,,,,2
TUR,Northeast Anatolia,2097624,Age specific fertility rate: 30-34,296,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450020,1450020,Region,Northeast Anatolia,0,,0,1,FEFRTRWA30,TRDHS2003450020,2003,DHS,,,,,2
TUR,Central East Anatolia,2089926,Age specific fertility rate: 30-34,204,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450021,1450021,Region,Central East Anatolia,0,,0,1,FEFRTRWA30,TRDHS2003450021,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770251,Age specific fertility rate: 30-34,360,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A30,11763040,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA30,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113026,Age specific fertility rate: 35-39,26,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA35,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105259,Age specific fertility rate: 35-39,49,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA35,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2113001,Age specific fertility rate: 35-39,23,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA35,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113038,Age specific fertility rate: 35-39,40,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA35,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105289,Age specific fertility rate: 35-39,83,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA35,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097619,Age specific fertility rate: 35-39,73,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA35,TRDHS2003450011,2003,DHS,,,,,2
TUR,Aegean,2097587,Age specific fertility rate: 35-39,36,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450013,1450013,Region,Aegean,0,,0,1,FEFRTRWA35,TRDHS2003450013,2003,DHS,,,,,2
TUR,East Marmara,2097606,Age specific fertility rate: 35-39,20,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA35,TRDHS2003450014,2003,DHS,,,,,2
TUR,West Anatolia,4698222,Age specific fertility rate: 35-39,38,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450015,1450015,Region,West Anatolia,0,,0,1,FEFRTRWA35,TRDHS2003450015,2003,DHS,,,,,2
TUR,Mediterranean,2089897,Age specific fertility rate: 35-39,98,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA35,TRDHS2003450016,2003,DHS,,,,,2
TUR,Central Anatolia,2105317,Age specific fertility rate: 35-39,89,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450017,1450017,Region,Central Anatolia,0,,0,1,FEFRTRWA35,TRDHS2003450017,2003,DHS,,,,,2
TUR,West Black Sea,2089886,Age specific fertility rate: 35-39,45,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA35,TRDHS2003450018,2003,DHS,,,,,2
TUR,East Black Sea,2113152,Age specific fertility rate: 35-39,89,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450019,1450019,Region,East Black Sea,0,,0,1,FEFRTRWA35,TRDHS2003450019,2003,DHS,,,,,2
TUR,Northeast Anatolia,2097625,Age specific fertility rate: 35-39,148,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450020,1450020,Region,Northeast Anatolia,0,,0,1,FEFRTRWA35,TRDHS2003450020,2003,DHS,,,,,2
TUR,Central East Anatolia,2089927,Age specific fertility rate: 35-39,117,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450021,1450021,Region,Central East Anatolia,0,,0,1,FEFRTRWA35,TRDHS2003450021,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770252,Age specific fertility rate: 35-39,183,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A35,11763050,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA35,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113029,Age specific fertility rate: 40-44,5,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA40,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105248,Age specific fertility rate: 40-44,15,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA40,TRDHS2003450002,2003,DHS,,,,,1
TUR,Central,2112996,Age specific fertility rate: 40-44,4,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450003,1450003,Region,Central,0,,0,1,FEFRTRWA40,TRDHS2003450003,2003,DHS,,,,,1
TUR,North,2113033,Age specific fertility rate: 40-44,6,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450004,1450004,Region,North,0,,0,1,FEFRTRWA40,TRDHS2003450004,2003,DHS,,,,,1
TUR,East,2105281,Age specific fertility rate: 40-44,59,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450005,1450005,Region,East,0,,0,1,FEFRTRWA40,TRDHS2003450005,2003,DHS,,,,,1
TUR,Istanbul,2097578,Age specific fertility rate: 40-44,25,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450011,1450011,Region,Istanbul,0,,0,1,FEFRTRWA40,TRDHS2003450011,2003,DHS,,,,,2
TUR,Aegean,2097613,Age specific fertility rate: 40-44,0,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450013,1450013,Region,Aegean,0,,0,1,FEFRTRWA40,TRDHS2003450013,2003,DHS,,,,,2
TUR,East Marmara,2097598,Age specific fertility rate: 40-44,0,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450014,1450014,Region,East Marmara,0,,0,1,FEFRTRWA40,TRDHS2003450014,2003,DHS,,,,,2
TUR,West Anatolia,4698219,Age specific fertility rate: 40-44,8,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450015,1450015,Region,West Anatolia,0,,0,1,FEFRTRWA40,TRDHS2003450015,2003,DHS,,,,,2
TUR,Mediterranean,2089892,Age specific fertility rate: 40-44,29,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450016,1450016,Region,Mediterranean,0,,0,1,FEFRTRWA40,TRDHS2003450016,2003,DHS,,,,,2
TUR,Central Anatolia,2105293,Age specific fertility rate: 40-44,9,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450017,1450017,Region,Central Anatolia,0,,0,1,FEFRTRWA40,TRDHS2003450017,2003,DHS,,,,,2
TUR,West Black Sea,2089882,Age specific fertility rate: 40-44,11,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450018,1450018,Region,West Black Sea,0,,0,1,FEFRTRWA40,TRDHS2003450018,2003,DHS,,,,,2
TUR,East Black Sea,2113068,Age specific fertility rate: 40-44,13,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450019,1450019,Region,East Black Sea,0,,0,1,FEFRTRWA40,TRDHS2003450019,2003,DHS,,,,,2
TUR,Southeast Anatolia,6770246,Age specific fertility rate: 40-44,146,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A40,11763060,I,450022,1450022,Region,Southeast Anatolia,0,,0,1,FEFRTRWA40,TRDHS2003450022,2003,DHS,,,,,2
TUR,West,2113012,Age specific fertility rate: 45-49,0,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A45,11763070,I,450001,1450001,Region,West,0,,0,1,FEFRTRWA45,TRDHS2003450001,2003,DHS,,,,,1
TUR,South,2105260,Age specific fertility rate: 45-49,0,0,TR,Turkey,2003,TR2003DHS,FE_FRTR_W_A45,11763070,I,450002,1450002,Region,South,0,,0,1,FEFRTRWA45,TRDHS2003450002,2003,DHS,,,,,1
